Title,Cited by,Link,Abstract
"Recovering American leadership",14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049094351&doi=10.1080%2f00396330801899447&partnerID=40&md5=e61427f66daff194138802d84a74ab75","The United States is well placed to remain the leading power in the twenty-first century, but it will have to learn to work with other countries to share the leadership role. Washington should adopt a strategy of providing global public goods analogous to the role the United Kingdom played in the nineteenth century, and it will need to combine its 'soft-power' and 'hard-power' resources into a 'smart-power' strategy. The paradox of American power in this century is that the largest power since the Roman Empire cannot achieve its objectives by acting alone."
"Present at the creation",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049113086&doi=10.1080%2f00396330801899405&partnerID=40&md5=76b17d994c2eb3f7879b314fffb7f600",[No abstract available]
"Strategy and the limitation of war",11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049133576&doi=10.1080%2f00396330801899470&partnerID=40&md5=b56623cdf3e31c12f70366ee7d2fafe4","Strategic theory has failed to provide the tools with which to examine the conflicts now being waged. Major war is the preferred vehicle for the development of strategy, as the issues are absolute, the role of contingency diminished and the play of policy less overt. But a phenomenon increasingly remote from the actual experience of war does not provide a sufficient template for the current debate on strategy. The result is a discussion in flux, without unifying themes or coherence. The labels we currently attach to lesser wars, such as low-intensity operations, irregular war or counter-insurgency warfare, define themselves by their means, not their ends. Governments talk about major war but provide the means only for small war. Having set out with political goals that were unrealisable, they have not adjusted those goals but focused on military solutions which lack a political end. So the application of military capabilities becomes, by default, an end in itself."
"Living with ambiguity: Nuclear deals with Iran and North Korea",15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049124837&doi=10.1080%2f00396330801899496&partnerID=40&md5=49da1cce77b851a9b223856ea501ec6e","Between the poles of nuclear-weapons acquisition and transparent disarmament lies a third option: cultivating ambiguity about capabilities. The current crises with Iran and North Korea are playing out against the backdrop of the contrasting non-proliferation precedents set in 2003 - in Iraq, through a change of regime, and, in Libya, through change within a regime. Washington has sent mixed messages to Tehran and Pyongyang whether the US objective is regime change or behaviour change. Coercive diplomacy, combining credible inducements and penalties to roll back their nuclear programmes, is not possible when the goal is the maximalist one of regime change. But even if the United States clarifies its objective, negotiations with North Korea and Iran can realistically aim only to narrow, but not to eliminate, the ambiguity. A strategy of containment, whose key elements are deterrence and reassurance, offers the best approach for narrowing and hedging against these states' nuclear ambiguity."
"On war: Lessons to be learned",30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049144459&doi=10.1080%2f00396330801899439&partnerID=40&md5=1626206205df54568631bed6feec055a","Since 1991, thinking about defence has been based on a fantastical theory about the character of future war rather than a clear vision of emerging threats to national and international security. A thorough study of contemporary conflict in historical perspective is needed to correct flawed thinking about the character of conflict, help define future challenges to international security, and build military and civilian governmental capabilities to meet those challenges. Recent and ongoing conflicts in Afghanistan, Iraq and southern Lebanon reveal that military campaigns must be subordinate to a larger strategy that integrates political, military, diplomatic, economic and strategic communication efforts. Military forces must abandon the illusion that technology can solve the problem of future conflict. Leaders should also abandon the belief that wars can be waged efficiently with a minimalist approach to the commitment of forces and other resources."
"Does the UN have a role in Iraq?",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049149174&doi=10.1080%2f00396330801899462&partnerID=40&md5=36ca022b0f7029feb688869bacf1785c","Even with some tactical gains from the surge, there are few remaining alternatives to a galloping civil war in Iraq and regional destabilisation. Insurgencies, like most wars, end in political settlements; indeed most insurgencies have been ended by political settlements. The ability to shape or cajole such settlements out of military victory has never been a strength of the United States' political-military diplomacy. A UN-led effort with an excellent leader and negotiator and the support of key regional and world players will require something close to a revolutionary change in the current outlook; first by the United States and the Iraqi leadership, but also by the UN and the regional and world players."
"Half full, half empty",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010495376&doi=10.1080%2f00396330801899538&partnerID=40&md5=e05ee39ada3b3d6babedf13578bbd1f8",[No abstract available]
"Survival 1968-1977",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010617365&doi=10.1080%2f00396330802173305&partnerID=40&md5=3bdbd0fa8b8b5e25c137f3732dc48c36",[No abstract available]
"Friendly critics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010602980&doi=10.1080%2f00396330801899520&partnerID=40&md5=647a3c0f45dd30e2447b035ade7993f5",[No abstract available]
"America's quagmire mentality",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148945271&doi=10.1080%2f00396330701733936&partnerID=40&md5=da6595879c9742b88bce967307d30fd2",[No abstract available]
"The Iraq war and Iranian power",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36148946776&doi=10.1080%2f00396330701733845&partnerID=40&md5=bf6c106e999c6c05c507a5933ce38955",[No abstract available]
